user_id,signup_date,plan_type,monthly_fee,avg_weekly_usage_hours,support_tickets,payment_failures,tenure_months,last_login_days_ago,churn,churn_target,login_recency_category,support_risk,payment_risk,usage_level,churn_probability,predicted_churn,predicted_risk_category
2295,2023-07-29,Premium,699,6.0,2,0,29,7,No,0,Active,Low,Low,Medium,0.15189066034031035,0,Low Risk
2296,2023-06-12,Standard,399,21.0,6,1,20,44,Yes,1,Inactive,High,Medium,High,0.57008720193599,1,Medium Risk
2297,2024-03-06,Standard,399,0.7,5,0,25,34,Yes,1,Inactive,Medium,Low,Low,0.7124969117866495,1,High Risk
2298,2024-03-21,Basic,199,19.2,3,0,6,9,No,0,Active,Medium,Low,High,0.1680835643254508,0,Low Risk
2299,2024-06-27,Basic,199,7.0,8,5,11,35,No,0,Inactive,High,High,Medium,0.8444342418735727,1,High Risk
2300,2023-08-09,Premium,699,22.2,2,4,22,34,No,0,Inactive,Low,High,High,0.6760945710506429,1,High Risk
2301,2023-08-08,Standard,399,4.7,7,2,28,20,Yes,1,At Risk,High,Medium,Low,0.8201462100055906,1,High Risk
2302,2023-04-04,Premium,699,5.3,4,3,2,49,Yes,1,Inactive,Medium,High,Medium,0.6363275428243622,1,High Risk
2303,2024-06-30,Premium,699,20.0,2,0,8,14,No,0,Active,Low,Low,High,0.20453928516207034,0,Low Risk
2304,2023-08-26,Basic,199,12.2,2,0,36,33,Yes,1,Inactive,Low,Low,Medium,0.3226073603219771,0,Medium Risk
2305,2023-09-05,Basic,199,22.7,8,4,16,34,No,0,Inactive,High,High,High,0.8206115268608527,1,High Risk
2306,2023-12-07,Premium,699,2.5,8,4,36,5,Yes,1,Active,High,High,Low,0.8537874104421259,1,High Risk
2307,2023-07-30,Premium,699,20.8,0,3,9,31,No,0,Inactive,Low,High,High,0.4932983491092393,0,Medium Risk
2308,2023-03-15,Basic,199,17.6,1,4,15,9,No,0,Active,Low,High,High,0.3774975080825963,0,Medium Risk
2309,2023-12-12,Standard,399,2.5,5,3,35,10,Yes,1,Active,Medium,High,Low,0.7535903724102068,1,High Risk
2310,2023-02-01,Basic,199,19.3,0,5,3,44,Yes,1,Inactive,Low,High,High,0.6241977338077596,1,High Risk
2311,2023-04-11,Basic,199,4.5,1,0,21,44,Yes,1,Inactive,Low,Low,Low,0.594673288348344,1,Medium Risk
2312,2023-01-27,Standard,399,16.4,0,5,35,47,No,0,Inactive,Low,High,High,0.619940948583453,1,High Risk
2313,2024-05-31,Premium,699,24.7,5,3,10,43,Yes,1,Inactive,Medium,High,High,0.7562321585793622,1,High Risk
2314,2023-06-01,Premium,699,18.9,4,1,19,5,No,0,Active,Medium,Medium,High,0.2677450208985791,0,Low Risk
2315,2023-06-04,Premium,699,12.2,7,4,35,58,No,0,Inactive,High,High,Medium,0.8192134847685916,1,High Risk
2316,2024-06-03,Basic,199,12.8,0,2,19,24,Yes,1,At Risk,Low,Medium,Medium,0.3523615786724827,0,Medium Risk
2317,2023-09-09,Standard,399,1.1,0,0,30,42,Yes,1,Inactive,Low,Low,Low,0.5179146720127513,1,Medium Risk
2318,2024-06-26,Standard,399,16.1,1,2,23,46,Yes,1,Inactive,Low,Medium,High,0.49144881824868764,0,Medium Risk
2319,2023-10-03,Basic,199,9.8,1,1,26,26,Yes,1,At Risk,Low,Medium,Medium,0.3143452555646365,0,Medium Risk
2320,2023-06-24,Premium,699,24.8,5,5,15,3,Yes,1,Active,Medium,High,High,0.6105026317385315,1,High Risk
2321,2023-02-24,Premium,699,18.4,8,5,25,2,No,0,Active,High,High,High,0.6783932015836115,1,High Risk
2322,2023-01-18,Standard,399,6.4,8,3,14,39,Yes,1,Inactive,High,High,Medium,0.7628348661411272,1,High Risk
2323,2023-05-06,Premium,699,5.0,1,0,34,17,No,0,At Risk,Low,Low,Low,0.4890527669691192,0,Medium Risk
2324,2023-01-06,Standard,399,21.0,1,4,17,58,Yes,1,Inactive,Low,High,High,0.6757195236215944,1,High Risk
2325,2023-09-12,Standard,399,24.1,2,4,17,60,Yes,1,Inactive,Low,High,High,0.7439428561688116,1,High Risk
2326,2023-10-02,Premium,699,9.8,3,4,13,41,Yes,1,Inactive,Medium,High,Medium,0.6390385842513173,1,High Risk
2327,2023-10-30,Basic,199,17.0,2,5,10,25,No,0,At Risk,Low,High,High,0.6311095934270221,1,High Risk
2328,2023-09-06,Premium,699,13.3,4,3,11,19,Yes,1,At Risk,Medium,High,Medium,0.5612489901604362,1,Medium Risk
2329,2023-09-15,Standard,399,9.5,8,3,9,13,Yes,1,Active,High,High,Medium,0.593540465224154,1,Medium Risk
2330,2024-02-04,Basic,199,21.9,6,2,30,60,No,0,Inactive,High,Medium,High,0.6896347986712021,1,High Risk
2331,2023-07-11,Basic,199,23.7,5,2,23,55,No,0,Inactive,Medium,Medium,High,0.6615211079368559,1,High Risk
2332,2023-10-28,Standard,399,18.2,5,2,15,34,Yes,1,Inactive,Medium,Medium,High,0.5839890579833815,1,Medium Risk
2333,2023-10-14,Basic,199,16.9,7,3,2,19,Yes,1,At Risk,High,High,High,0.6415003559480205,1,High Risk
2334,2023-08-20,Standard,399,14.6,8,4,33,58,No,0,Inactive,High,High,Medium,0.8581819538757482,1,High Risk
2335,2023-10-10,Premium,699,9.5,8,5,7,32,Yes,1,Inactive,High,High,Medium,0.8367910557310969,1,High Risk
2336,2023-10-24,Standard,399,11.9,0,5,9,44,Yes,1,Inactive,Low,High,Medium,0.6325283726432843,1,High Risk
2337,2023-08-02,Premium,699,24.8,4,1,4,13,No,0,Active,Medium,Medium,High,0.3167638169699682,0,Medium Risk
2338,2023-05-06,Standard,399,20.8,4,4,13,20,No,0,At Risk,Medium,High,High,0.6172946038636271,1,High Risk
2339,2024-04-10,Standard,399,20.3,1,0,15,6,No,0,Active,Low,Low,High,0.15682862680913937,0,Low Risk
2340,2023-07-23,Premium,699,18.2,1,4,30,3,No,0,Active,Low,High,High,0.3725159267394972,0,Medium Risk
2341,2024-10-21,Basic,199,16.0,3,3,6,13,Yes,1,Active,Medium,High,High,0.378734315094286,0,Medium Risk
2342,2023-03-27,Standard,399,1.5,6,0,15,46,Yes,1,Inactive,High,Low,Low,0.7187000722573254,1,High Risk
2343,2024-05-27,Premium,699,12.7,5,3,33,6,Yes,1,Active,Medium,High,Medium,0.5074031478105901,1,Medium Risk
2344,2023-08-02,Standard,399,18.1,8,0,36,0,No,0,Active,High,Low,High,0.2909534087400249,0,Low Risk
2345,2024-09-03,Basic,199,14.9,5,3,2,7,No,0,Active,Medium,High,Medium,0.5174284225780582,1,Medium Risk
2346,2024-05-24,Premium,699,6.5,6,2,1,30,Yes,1,At Risk,High,Medium,Medium,0.5386355862611465,1,Medium Risk
2347,2023-01-04,Standard,399,20.7,1,5,19,58,Yes,1,Inactive,Low,High,High,0.722432967362079,1,High Risk
2348,2023-11-15,Premium,699,10.1,5,1,14,56,Yes,1,Inactive,Medium,Medium,Medium,0.5858165700378244,1,Medium Risk
2349,2023-04-22,Premium,699,20.3,8,5,5,49,Yes,1,Inactive,High,High,High,0.8698117628079572,1,High Risk
2350,2023-01-28,Premium,699,6.0,6,4,19,30,Yes,1,At Risk,High,High,Medium,0.6570554225541291,1,High Risk
2351,2023-06-11,Premium,699,19.0,6,1,9,10,No,0,Active,High,Medium,High,0.3290646954286414,0,Medium Risk
2352,2024-03-04,Basic,199,4.1,3,3,33,17,Yes,1,At Risk,Medium,High,Low,0.7795186921797365,1,High Risk
2353,2023-10-29,Basic,199,6.8,0,5,6,47,No,0,Inactive,Low,High,Medium,0.6040041843717209,1,High Risk
2354,2023-12-12,Basic,199,13.6,0,2,34,40,Yes,1,Inactive,Low,Medium,Medium,0.40886008714821154,0,Medium Risk
2355,2024-06-15,Basic,199,23.4,6,3,32,50,Yes,1,Inactive,High,High,High,0.7558334628322262,1,High Risk
2356,2023-02-13,Premium,699,3.4,2,3,7,49,Yes,1,Inactive,Low,High,Low,0.8613583676836631,1,High Risk
2357,2024-09-14,Basic,199,13.2,3,2,4,24,Yes,1,At Risk,Medium,Medium,Medium,0.4369072008652495,0,Medium Risk
2358,2023-08-06,Basic,199,10.0,7,0,2,20,No,0,At Risk,High,Low,Medium,0.37140398988787826,0,Medium Risk
2359,2024-03-16,Basic,199,19.3,4,2,12,22,Yes,1,At Risk,Medium,Medium,High,0.4795469984312263,0,Medium Risk
2360,2024-03-10,Premium,699,5.0,1,3,36,40,No,0,Inactive,Low,High,Low,0.8378007924248747,1,High Risk
2361,2023-02-11,Premium,699,15.7,8,2,10,18,No,0,At Risk,High,Medium,High,0.5995420177771479,1,Medium Risk
2362,2024-04-03,Basic,199,7.9,8,0,16,50,No,0,Inactive,High,Low,Medium,0.5692287567295706,1,Medium Risk
2363,2024-06-25,Basic,199,7.8,7,5,22,58,Yes,1,Inactive,High,High,Medium,0.8488902570469723,1,High Risk
2364,2023-05-08,Basic,199,1.6,3,5,27,23,Yes,1,At Risk,Medium,High,Low,0.833320384783028,1,High Risk
2365,2023-02-18,Basic,199,16.8,7,5,7,44,Yes,1,Inactive,High,High,High,0.8156047964550069,1,High Risk
2366,2023-01-17,Premium,699,24.8,1,2,24,18,No,0,At Risk,Low,Medium,High,0.39583423509185783,0,Medium Risk
2367,2024-08-09,Premium,699,24.8,2,3,29,48,Yes,1,Inactive,Low,High,High,0.6991031817193758,1,High Risk
2368,2024-10-19,Premium,699,19.3,6,5,27,18,No,0,At Risk,High,High,High,0.7318326496012851,1,High Risk
2369,2024-01-10,Premium,699,2.7,8,2,30,9,Yes,1,Active,High,Medium,Low,0.7860935161367558,1,High Risk
2370,2023-10-29,Premium,699,16.1,3,1,25,21,No,0,At Risk,Medium,Medium,High,0.32580350493720733,0,Medium Risk
2371,2023-07-09,Basic,199,22.2,3,1,33,56,Yes,1,Inactive,Medium,Medium,High,0.48505643248305014,0,Medium Risk
2372,2023-02-26,Basic,199,19.6,6,3,19,36,Yes,1,Inactive,High,High,High,0.6825709297514168,1,High Risk
2373,2024-04-13,Standard,399,24.8,7,1,2,25,No,0,At Risk,High,Medium,High,0.5882827552047775,1,Medium Risk
2374,2023-08-22,Standard,399,16.2,2,5,2,13,Yes,1,Active,Low,High,High,0.5030687637258258,1,Medium Risk
2375,2024-06-16,Premium,699,8.5,5,5,15,15,No,0,At Risk,Medium,High,Medium,0.7114631370982443,1,High Risk
2376,2024-02-22,Basic,199,19.0,4,0,36,57,Yes,1,Inactive,Medium,Low,High,0.43273888603287947,0,Medium Risk
2377,2023-05-31,Premium,699,24.5,6,2,8,1,No,0,Active,High,Medium,High,0.38990684878310516,0,Medium Risk
2378,2024-07-17,Standard,399,13.8,2,3,23,42,Yes,1,Inactive,Low,High,Medium,0.6667102189848354,1,High Risk
2379,2024-03-12,Standard,399,8.9,1,1,25,0,No,0,Active,Low,Medium,Medium,0.2071692725707131,0,Low Risk
2380,2023-05-04,Basic,199,19.3,8,2,10,36,Yes,1,Inactive,High,Medium,High,0.6954052509134183,1,High Risk
2381,2023-11-15,Standard,399,19.5,6,4,13,9,Yes,1,Active,High,High,High,0.5373504392027121,1,Medium Risk
2382,2024-05-04,Premium,699,15.8,0,0,18,53,No,0,Inactive,Low,Low,High,0.284229520399564,0,Low Risk
2383,2024-02-03,Basic,199,0.7,8,3,1,38,Yes,1,Inactive,High,High,Low,0.9265232617878112,1,High Risk
2384,2024-11-15,Basic,199,3.4,6,4,4,12,Yes,1,Active,High,High,Low,0.8164137070553494,1,High Risk
2385,2024-06-24,Basic,199,20.7,0,0,22,60,Yes,1,Inactive,Low,Low,High,0.3174967533051475,0,Medium Risk
2386,2024-02-22,Basic,199,2.5,1,5,18,20,Yes,1,At Risk,Low,High,Low,0.8347537410048151,1,High Risk
2387,2023-02-21,Basic,199,5.3,7,5,34,26,Yes,1,At Risk,High,High,Medium,0.7334663755283851,1,High Risk
2388,2024-03-27,Premium,699,5.9,4,2,24,1,No,0,Active,Medium,Medium,Medium,0.3039193667867347,0,Medium Risk
2389,2023-05-24,Standard,399,10.1,0,5,19,60,Yes,1,Inactive,Low,High,Medium,0.6620479006917397,1,High Risk
2390,2023-12-19,Premium,699,19.2,6,5,26,8,No,0,Active,High,High,High,0.5894178206693443,1,Medium Risk
2391,2024-01-29,Basic,199,20.1,7,5,36,40,No,0,Inactive,High,High,High,0.8366892675357276,1,High Risk
2392,2024-06-20,Basic,199,14.4,1,2,11,1,No,0,Active,Low,Medium,Medium,0.2702678705390021,0,Low Risk
2393,2023-04-02,Premium,699,6.9,3,1,35,12,No,0,Active,Medium,Medium,Medium,0.21837850023266134,0,Low Risk
2394,2024-02-15,Basic,199,9.3,2,1,21,22,No,0,At Risk,Low,Medium,Medium,0.38302891999723987,0,Medium Risk
2395,2023-06-18,Basic,199,13.8,1,3,30,0,Yes,1,Active,Low,High,Medium,0.3225147635496146,0,Medium Risk
2396,2024-03-08,Premium,699,2.4,2,0,7,24,Yes,1,At Risk,Low,Low,Low,0.5838674810549417,1,Medium Risk
2397,2024-08-10,Basic,199,24.5,5,1,33,29,Yes,1,At Risk,Medium,Medium,High,0.5294903132294767,1,Medium Risk
2398,2024-07-12,Standard,399,3.5,3,3,25,4,No,0,Active,Medium,High,Low,0.6752335354839472,1,High Risk
2399,2023-11-27,Standard,399,7.0,0,5,20,10,No,0,Active,Low,High,Medium,0.36927795558585874,0,Medium Risk
2400,2023-04-07,Basic,199,21.7,4,4,10,2,No,0,Active,Medium,High,High,0.4658516935129995,0,Medium Risk
2401,2023-09-14,Standard,399,7.5,0,1,18,28,Yes,1,At Risk,Low,Medium,Medium,0.2662051255634548,0,Low Risk
2402,2024-05-26,Basic,199,12.0,1,1,26,57,No,0,Inactive,Low,Medium,Medium,0.47769935930672053,0,Medium Risk
2403,2024-10-16,Premium,699,4.7,2,0,33,0,No,0,Active,Low,Low,Low,0.42840037711618184,0,Medium Risk
2404,2023-09-25,Basic,199,22.4,8,1,32,6,No,0,Active,High,Medium,High,0.43797609445882724,0,Medium Risk
2405,2024-12-04,Premium,699,4.7,8,2,27,47,Yes,1,Inactive,High,Medium,Low,0.9129900329406078,1,High Risk
2406,2023-09-06,Premium,699,6.2,6,1,29,55,No,0,Inactive,High,Medium,Medium,0.557779299969118,1,Medium Risk
2407,2024-08-09,Basic,199,4.8,5,3,33,1,Yes,1,Active,Medium,High,Low,0.7623884641003821,1,High Risk
2408,2024-11-28,Standard,399,12.6,8,5,2,40,Yes,1,Inactive,High,High,Medium,0.8718898998917719,1,High Risk
2409,2023-08-30,Basic,199,12.2,0,3,30,55,No,0,Inactive,Low,High,Medium,0.5427261382767911,1,Medium Risk
2410,2024-01-21,Standard,399,19.6,2,0,34,23,No,0,At Risk,Low,Low,High,0.293997329105695,0,Low Risk
2411,2023-12-02,Premium,699,2.6,2,1,10,14,No,0,Active,Low,Medium,Low,0.5505131310167469,1,Medium Risk
2412,2023-01-16,Premium,699,2.6,6,5,11,55,Yes,1,Inactive,High,High,Low,0.9351873590667167,1,High Risk
2413,2023-06-03,Standard,399,24.7,1,5,35,16,No,0,At Risk,Low,High,High,0.6013041313507279,1,High Risk
2414,2024-08-04,Premium,699,13.3,2,0,5,36,Yes,1,Inactive,Low,Low,Medium,0.3749640466616309,0,Medium Risk
2415,2024-11-29,Standard,399,19.0,0,4,30,37,Yes,1,Inactive,Low,High,High,0.5831604009554417,1,Medium Risk
2416,2023-01-17,Standard,399,11.0,8,2,16,50,Yes,1,Inactive,High,Medium,Medium,0.7299092487167296,1,High Risk
2417,2024-09-11,Basic,199,22.4,0,2,9,51,Yes,1,Inactive,Low,Medium,High,0.47818536184776034,0,Medium Risk
2418,2024-12-09,Premium,699,16.7,8,3,15,46,Yes,1,Inactive,High,High,High,0.8079093710123811,1,High Risk
2419,2024-09-16,Standard,399,24.2,2,2,33,56,No,0,Inactive,Low,Medium,High,0.6233989827362518,1,High Risk
2420,2024-07-12,Premium,699,15.9,1,2,36,22,Yes,1,At Risk,Low,Medium,High,0.3830352446581618,0,Medium Risk
2421,2024-01-01,Premium,699,24.1,0,5,30,41,Yes,1,Inactive,Low,High,High,0.6767704273982112,1,High Risk
2422,2024-07-06,Basic,199,22.4,6,3,16,24,Yes,1,At Risk,High,High,High,0.6575661788959382,1,High Risk
2423,2024-09-20,Premium,699,1.1,7,2,12,24,Yes,1,At Risk,High,Medium,Low,0.8331094015151811,1,High Risk
2424,2024-09-30,Basic,199,12.6,8,3,30,24,Yes,1,At Risk,High,High,Medium,0.7437298948227187,1,High Risk
2425,2023-07-20,Premium,699,12.9,2,1,28,20,No,0,At Risk,Low,Medium,Medium,0.3774632147759247,0,Medium Risk
2426,2024-02-13,Standard,399,19.9,8,2,3,43,Yes,1,Inactive,High,Medium,High,0.745401138011692,1,High Risk
2427,2023-01-31,Premium,699,17.2,3,2,12,3,No,0,Active,Medium,Medium,High,0.25514659272347534,0,Low Risk
2428,2024-12-03,Premium,699,19.0,6,3,24,46,Yes,1,Inactive,High,High,High,0.7346908050358152,1,High Risk
2429,2023-06-30,Standard,399,1.3,1,1,3,17,No,0,At Risk,Low,Medium,Low,0.5925418416558175,1,Medium Risk
2430,2024-02-07,Premium,699,21.4,4,2,22,11,No,0,Active,Medium,Medium,High,0.371131765518211,0,Medium Risk
2431,2023-09-10,Standard,399,5.3,5,4,26,18,Yes,1,At Risk,Medium,High,Medium,0.6215187317078429,1,High Risk
2432,2023-07-19,Premium,699,17.2,4,3,9,53,No,0,Inactive,Medium,High,High,0.6689918092167758,1,High Risk
2433,2023-12-02,Premium,699,8.8,2,2,7,5,No,0,Active,Low,Medium,Medium,0.28205972451710976,0,Low Risk
2434,2024-02-03,Basic,199,19.2,7,1,35,58,No,0,Inactive,High,Medium,High,0.6711760158414937,1,High Risk
2435,2024-09-14,Basic,199,10.4,3,5,11,14,Yes,1,Active,Medium,High,Medium,0.5062988470204894,1,Medium Risk
2436,2024-01-14,Premium,699,3.0,8,0,24,35,Yes,1,Inactive,High,Low,Low,0.809500060330196,1,High Risk
2437,2024-07-26,Standard,399,23.8,7,4,2,16,No,0,At Risk,High,High,High,0.7503605946373199,1,High Risk
2438,2023-08-18,Standard,399,15.4,7,5,2,18,No,0,At Risk,High,High,High,0.736315103113047,1,High Risk
2439,2024-08-13,Basic,199,8.0,1,5,13,57,Yes,1,Inactive,Low,High,Medium,0.7143673933277439,1,High Risk
2440,2024-12-22,Basic,199,22.9,7,1,8,3,Yes,1,Active,High,Medium,High,0.40765472549312876,0,Medium Risk
2441,2024-02-08,Standard,399,7.1,0,0,16,53,No,0,Inactive,Low,Low,Medium,0.2783414773152294,0,Low Risk
2442,2023-07-27,Standard,399,8.5,7,0,6,20,No,0,At Risk,High,Low,Medium,0.3699146582682889,0,Medium Risk
2443,2024-03-05,Basic,199,18.4,5,4,14,56,Yes,1,Inactive,Medium,High,High,0.7884444889094201,1,High Risk
2444,2023-01-17,Standard,399,2.9,6,3,34,54,Yes,1,Inactive,High,High,Low,0.8994146010157577,1,High Risk
2445,2023-04-22,Premium,699,23.8,2,5,18,55,No,0,Inactive,Low,High,High,0.7753727767133023,1,High Risk
2446,2024-06-25,Standard,399,1.4,5,1,6,29,Yes,1,At Risk,Medium,Medium,Low,0.7694814606887792,1,High Risk
2447,2024-05-04,Basic,199,12.1,0,4,34,46,No,0,Inactive,Low,High,Medium,0.6036614086168265,1,High Risk
2448,2023-12-23,Basic,199,9.3,3,4,18,33,Yes,1,Inactive,Medium,High,Medium,0.6064125799463786,1,High Risk
2449,2024-03-14,Standard,399,22.3,5,4,11,51,No,0,Inactive,Medium,High,High,0.8002092470040675,1,High Risk
2450,2024-07-05,Standard,399,23.9,8,3,4,50,No,0,Inactive,High,High,High,0.839537049157657,1,High Risk
2451,2024-06-06,Standard,399,7.8,2,1,18,31,No,0,Inactive,Low,Medium,Medium,0.44798074433610424,0,Medium Risk
2452,2024-01-08,Standard,399,13.8,5,5,18,37,Yes,1,Inactive,Medium,High,Medium,0.808501069118637,1,High Risk
2453,2023-03-26,Standard,399,4.9,2,2,19,39,No,0,Inactive,Low,Medium,Low,0.7918909000315986,1,High Risk
2454,2023-02-10,Premium,699,24.6,0,1,28,59,No,0,Inactive,Low,Medium,High,0.43304177632189816,0,Medium Risk
2455,2023-08-26,Basic,199,20.1,5,5,10,14,No,0,Active,Medium,High,High,0.6041109556710494,1,High Risk
2456,2023-08-02,Basic,199,3.7,1,2,16,55,Yes,1,Inactive,Low,Medium,Low,0.7718334583401371,1,High Risk
2457,2024-03-11,Basic,199,8.8,0,4,21,13,No,0,Active,Low,High,Medium,0.35470725161508243,0,Medium Risk
2458,2024-06-21,Premium,699,17.2,4,2,12,18,No,0,At Risk,Medium,Medium,High,0.4649030209760133,0,Medium Risk
2459,2024-12-07,Premium,699,10.0,7,1,25,31,No,0,Inactive,High,Medium,Medium,0.6030224209681657,1,High Risk
2460,2024-02-28,Basic,199,11.5,7,5,28,60,Yes,1,Inactive,High,High,Medium,0.8624071438800541,1,High Risk
2461,2024-01-13,Basic,199,3.7,8,5,1,45,Yes,1,Inactive,High,High,Low,0.9587322053039495,1,High Risk
2462,2023-06-27,Standard,399,23.8,1,4,14,13,No,0,Active,Low,High,High,0.4320136037678862,0,Medium Risk
2463,2023-03-06,Premium,699,20.3,1,5,35,8,Yes,1,Active,Low,High,High,0.45345390142418,0,Medium Risk
2464,2023-03-02,Basic,199,15.4,0,5,13,19,No,0,At Risk,Low,High,High,0.49011792488422373,0,Medium Risk
2465,2023-06-13,Standard,399,22.2,8,1,1,26,Yes,1,At Risk,High,Medium,High,0.6029765406868332,1,High Risk
2466,2024-02-18,Basic,199,11.8,0,4,36,10,No,0,Active,Low,High,Medium,0.3624638734258978,0,Medium Risk
2467,2024-04-20,Premium,699,16.8,2,1,6,57,No,0,Inactive,Low,Medium,High,0.5300957405207941,1,Medium Risk
2468,2023-05-19,Standard,399,18.8,5,4,17,40,Yes,1,Inactive,Medium,High,High,0.7419767403689133,1,High Risk
2469,2024-06-07,Standard,399,21.6,0,2,10,9,No,0,Active,Low,Medium,High,0.24614730853034325,0,Low Risk
2470,2023-02-24,Premium,699,9.9,8,1,30,46,Yes,1,Inactive,High,Medium,Medium,0.666450787973311,1,High Risk
2471,2024-04-13,Premium,699,18.1,1,5,12,30,Yes,1,At Risk,Low,High,High,0.6322636365321843,1,High Risk
2472,2023-07-10,Premium,699,5.4,3,4,14,41,Yes,1,Inactive,Medium,High,Medium,0.6139843615918407,1,High Risk
2473,2023-08-08,Basic,199,5.0,2,4,21,36,No,0,Inactive,Low,High,Low,0.8710482974687426,1,High Risk
2474,2024-11-04,Premium,699,22.1,1,5,27,27,No,0,At Risk,Low,High,High,0.645637529414874,1,High Risk
2475,2023-06-20,Premium,699,16.2,3,4,5,35,Yes,1,Inactive,Medium,High,High,0.6171009362902947,1,High Risk
2476,2023-07-28,Standard,399,17.7,3,4,24,54,No,0,Inactive,Medium,High,High,0.6707245782792188,1,High Risk
2477,2024-10-22,Standard,399,23.5,4,3,36,7,Yes,1,Active,Medium,High,High,0.46892988405718145,0,Medium Risk
2478,2024-08-07,Standard,399,5.9,6,2,32,15,No,0,At Risk,High,Medium,Medium,0.4893733141021313,0,Medium Risk
2479,2023-07-04,Standard,399,21.7,7,4,17,45,Yes,1,Inactive,High,High,High,0.8043872064543078,1,High Risk
2480,2023-12-06,Standard,399,0.6,2,3,29,4,Yes,1,Active,Low,High,Low,0.6611414481721799,1,High Risk
2481,2024-12-25,Basic,199,19.1,7,5,30,7,Yes,1,Active,High,High,High,0.6609852988495081,1,High Risk
2482,2023-01-29,Standard,399,14.7,8,4,9,15,Yes,1,At Risk,High,High,Medium,0.7621670812520086,1,High Risk
2483,2023-02-25,Premium,699,3.8,5,3,7,46,Yes,1,Inactive,Medium,High,Low,0.8949692889553239,1,High Risk
2484,2024-09-13,Premium,699,4.7,0,2,13,48,Yes,1,Inactive,Low,Medium,Low,0.7484747475713148,1,High Risk
2485,2023-08-04,Premium,699,13.2,8,4,30,28,Yes,1,At Risk,High,High,Medium,0.7805028398357658,1,High Risk
2486,2024-02-08,Premium,699,16.9,5,1,24,15,No,0,At Risk,Medium,Medium,High,0.45484612011102143,0,Medium Risk
2487,2024-10-22,Basic,199,5.4,4,2,3,15,No,0,At Risk,Medium,Medium,Medium,0.42386616897933216,0,Medium Risk
2488,2023-08-04,Basic,199,3.2,1,2,21,53,No,0,Inactive,Low,Medium,Low,0.7653967442206461,1,High Risk
2489,2024-08-23,Premium,699,1.1,2,5,6,36,Yes,1,Inactive,Low,High,Low,0.9012204456917182,1,High Risk
2490,2024-10-31,Premium,699,16.8,1,2,23,12,No,0,Active,Low,Medium,High,0.27534930897987087,0,Low Risk
2491,2024-04-26,Premium,699,5.2,3,0,33,36,No,0,Inactive,Medium,Low,Medium,0.2996071293780364,0,Low Risk
2492,2023-05-29,Basic,199,17.3,7,0,14,38,No,0,Inactive,High,Low,High,0.457917259526253,0,Medium Risk
2493,2024-12-04,Standard,399,16.0,2,0,4,13,No,0,Active,Low,Low,High,0.18701753404990942,0,Low Risk
2494,2024-11-20,Premium,699,10.5,2,0,30,7,No,0,Active,Low,Low,Medium,0.1841279300814214,0,Low Risk
2495,2023-02-12,Basic,199,3.3,6,0,8,8,No,0,Active,High,Low,Low,0.48834388453624467,0,Medium Risk
2496,2024-03-24,Basic,199,11.4,5,5,3,47,No,0,Inactive,Medium,High,Medium,0.8125964052453686,1,High Risk
2497,2024-03-17,Basic,199,23.2,3,0,13,18,No,0,At Risk,Medium,Low,High,0.2692990904295619,0,Low Risk
2498,2024-11-12,Standard,399,5.6,0,5,22,11,No,0,Active,Low,High,Medium,0.3925710728656955,0,Medium Risk
2499,2023-01-24,Standard,399,3.0,4,1,34,6,Yes,1,Active,Medium,Medium,Low,0.5533118946961219,1,Medium Risk
2500,2024-11-11,Premium,699,15.8,2,2,26,55,Yes,1,Inactive,Low,Medium,High,0.5736593786565745,1,Medium Risk
2501,2024-08-28,Standard,399,4.2,4,3,9,8,Yes,1,Active,Medium,High,Low,0.7377886250848548,1,High Risk
2502,2023-03-09,Basic,199,24.9,5,5,24,24,No,0,At Risk,Medium,High,High,0.7410508188446391,1,High Risk
2503,2023-12-20,Premium,699,20.2,3,5,1,42,Yes,1,Inactive,Medium,High,High,0.7075853971857224,1,High Risk
2504,2023-10-10,Basic,199,20.7,1,1,32,29,Yes,1,At Risk,Low,Medium,High,0.3383552080113932,0,Medium Risk
2505,2023-11-11,Basic,199,23.4,8,2,28,34,Yes,1,Inactive,High,Medium,High,0.7100857843739233,1,High Risk
2506,2023-06-09,Basic,199,21.2,4,0,14,56,No,0,Inactive,Medium,Low,High,0.4152589538045899,0,Medium Risk
2507,2023-06-15,Basic,199,24.8,0,3,10,7,No,0,Active,Low,High,High,0.3076193676641044,0,Medium Risk
2508,2023-03-04,Standard,399,14.2,4,0,15,10,No,0,Active,Medium,Low,Medium,0.2005462688758372,0,Low Risk
2509,2023-10-16,Standard,399,11.1,0,3,6,14,Yes,1,Active,Low,High,Medium,0.30004555363352686,0,Medium Risk
2510,2024-10-08,Premium,699,8.9,4,1,7,52,No,0,Inactive,Medium,Medium,Medium,0.5407791518948514,1,Medium Risk
