user_id,signup_date,plan_type,monthly_fee,avg_weekly_usage_hours,support_tickets,payment_failures,tenure_months,last_login_days_ago,churn,churn_target,login_recency_category,support_risk,payment_risk,usage_level
2428,2024-12-03,Premium,699,19.0,6,3,24,46,Yes,1,Inactive,High,High,High
2429,2023-06-30,Standard,399,1.3,1,1,3,17,No,0,At Risk,Low,Medium,Low
2430,2024-02-07,Premium,699,21.4,4,2,22,11,No,0,Active,Medium,Medium,High
2431,2023-09-10,Standard,399,5.3,5,4,26,18,Yes,1,At Risk,Medium,High,Medium
2432,2023-07-19,Premium,699,17.2,4,3,9,53,No,0,Inactive,Medium,High,High
2433,2023-12-02,Premium,699,8.8,2,2,7,5,No,0,Active,Low,Medium,Medium
2434,2024-02-03,Basic,199,19.2,7,1,35,58,No,0,Inactive,High,Medium,High
2435,2024-09-14,Basic,199,10.4,3,5,11,14,Yes,1,Active,Medium,High,Medium
2436,2024-01-14,Premium,699,3.0,8,0,24,35,Yes,1,Inactive,High,Low,Low
2437,2024-07-26,Standard,399,23.8,7,4,2,16,No,0,At Risk,High,High,High
2438,2023-08-18,Standard,399,15.4,7,5,2,18,No,0,At Risk,High,High,High
2439,2024-08-13,Basic,199,8.0,1,5,13,57,Yes,1,Inactive,Low,High,Medium
2440,2024-12-22,Basic,199,22.9,7,1,8,3,Yes,1,Active,High,Medium,High
2441,2024-02-08,Standard,399,7.1,0,0,16,53,No,0,Inactive,Low,Low,Medium
2442,2023-07-27,Standard,399,8.5,7,0,6,20,No,0,At Risk,High,Low,Medium
2443,2024-03-05,Basic,199,18.4,5,4,14,56,Yes,1,Inactive,Medium,High,High
2444,2023-01-17,Standard,399,2.9,6,3,34,54,Yes,1,Inactive,High,High,Low
2445,2023-04-22,Premium,699,23.8,2,5,18,55,No,0,Inactive,Low,High,High
2446,2024-06-25,Standard,399,1.4,5,1,6,29,Yes,1,At Risk,Medium,Medium,Low
2447,2024-05-04,Basic,199,12.1,0,4,34,46,No,0,Inactive,Low,High,Medium
2448,2023-12-23,Basic,199,9.3,3,4,18,33,Yes,1,Inactive,Medium,High,Medium
2449,2024-03-14,Standard,399,22.3,5,4,11,51,No,0,Inactive,Medium,High,High
2450,2024-07-05,Standard,399,23.9,8,3,4,50,No,0,Inactive,High,High,High
2451,2024-06-06,Standard,399,7.8,2,1,18,31,No,0,Inactive,Low,Medium,Medium
2452,2024-01-08,Standard,399,13.8,5,5,18,37,Yes,1,Inactive,Medium,High,Medium
2453,2023-03-26,Standard,399,4.9,2,2,19,39,No,0,Inactive,Low,Medium,Low
2454,2023-02-10,Premium,699,24.6,0,1,28,59,No,0,Inactive,Low,Medium,High
2455,2023-08-26,Basic,199,20.1,5,5,10,14,No,0,Active,Medium,High,High
2456,2023-08-02,Basic,199,3.7,1,2,16,55,Yes,1,Inactive,Low,Medium,Low
2457,2024-03-11,Basic,199,8.8,0,4,21,13,No,0,Active,Low,High,Medium
2458,2024-06-21,Premium,699,17.2,4,2,12,18,No,0,At Risk,Medium,Medium,High
2459,2024-12-07,Premium,699,10.0,7,1,25,31,No,0,Inactive,High,Medium,Medium
2460,2024-02-28,Basic,199,11.5,7,5,28,60,Yes,1,Inactive,High,High,Medium
2461,2024-01-13,Basic,199,3.7,8,5,1,45,Yes,1,Inactive,High,High,Low
2462,2023-06-27,Standard,399,23.8,1,4,14,13,No,0,Active,Low,High,High
2463,2023-03-06,Premium,699,20.3,1,5,35,8,Yes,1,Active,Low,High,High
2464,2023-03-02,Basic,199,15.4,0,5,13,19,No,0,At Risk,Low,High,High
2465,2023-06-13,Standard,399,22.2,8,1,1,26,Yes,1,At Risk,High,Medium,High
2466,2024-02-18,Basic,199,11.8,0,4,36,10,No,0,Active,Low,High,Medium
2467,2024-04-20,Premium,699,16.8,2,1,6,57,No,0,Inactive,Low,Medium,High
2468,2023-05-19,Standard,399,18.8,5,4,17,40,Yes,1,Inactive,Medium,High,High
2469,2024-06-07,Standard,399,21.6,0,2,10,9,No,0,Active,Low,Medium,High
2470,2023-02-24,Premium,699,9.9,8,1,30,46,Yes,1,Inactive,High,Medium,Medium
2471,2024-04-13,Premium,699,18.1,1,5,12,30,Yes,1,At Risk,Low,High,High
2472,2023-07-10,Premium,699,5.4,3,4,14,41,Yes,1,Inactive,Medium,High,Medium
2473,2023-08-08,Basic,199,5.0,2,4,21,36,No,0,Inactive,Low,High,Low
2474,2024-11-04,Premium,699,22.1,1,5,27,27,No,0,At Risk,Low,High,High
2475,2023-06-20,Premium,699,16.2,3,4,5,35,Yes,1,Inactive,Medium,High,High
2476,2023-07-28,Standard,399,17.7,3,4,24,54,No,0,Inactive,Medium,High,High
2477,2024-10-22,Standard,399,23.5,4,3,36,7,Yes,1,Active,Medium,High,High
2478,2024-08-07,Standard,399,5.9,6,2,32,15,No,0,At Risk,High,Medium,Medium
2479,2023-07-04,Standard,399,21.7,7,4,17,45,Yes,1,Inactive,High,High,High
2480,2023-12-06,Standard,399,0.6,2,3,29,4,Yes,1,Active,Low,High,Low
2481,2024-12-25,Basic,199,19.1,7,5,30,7,Yes,1,Active,High,High,High
2482,2023-01-29,Standard,399,14.7,8,4,9,15,Yes,1,At Risk,High,High,Medium
2483,2023-02-25,Premium,699,3.8,5,3,7,46,Yes,1,Inactive,Medium,High,Low
2484,2024-09-13,Premium,699,4.7,0,2,13,48,Yes,1,Inactive,Low,Medium,Low
2485,2023-08-04,Premium,699,13.2,8,4,30,28,Yes,1,At Risk,High,High,Medium
2486,2024-02-08,Premium,699,16.9,5,1,24,15,No,0,At Risk,Medium,Medium,High
2487,2024-10-22,Basic,199,5.4,4,2,3,15,No,0,At Risk,Medium,Medium,Medium
2488,2023-08-04,Basic,199,3.2,1,2,21,53,No,0,Inactive,Low,Medium,Low
2489,2024-08-23,Premium,699,1.1,2,5,6,36,Yes,1,Inactive,Low,High,Low
2490,2024-10-31,Premium,699,16.8,1,2,23,12,No,0,Active,Low,Medium,High
2491,2024-04-26,Premium,699,5.2,3,0,33,36,No,0,Inactive,Medium,Low,Medium
2492,2023-05-29,Basic,199,17.3,7,0,14,38,No,0,Inactive,High,Low,High
2493,2024-12-04,Standard,399,16.0,2,0,4,13,No,0,Active,Low,Low,High
2494,2024-11-20,Premium,699,10.5,2,0,30,7,No,0,Active,Low,Low,Medium
2495,2023-02-12,Basic,199,3.3,6,0,8,8,No,0,Active,High,Low,Low
2496,2024-03-24,Basic,199,11.4,5,5,3,47,No,0,Inactive,Medium,High,Medium
2497,2024-03-17,Basic,199,23.2,3,0,13,18,No,0,At Risk,Medium,Low,High
2498,2024-11-12,Standard,399,5.6,0,5,22,11,No,0,Active,Low,High,Medium
2499,2023-01-24,Standard,399,3.0,4,1,34,6,Yes,1,Active,Medium,Medium,Low
2500,2024-11-11,Premium,699,15.8,2,2,26,55,Yes,1,Inactive,Low,Medium,High
2501,2024-08-28,Standard,399,4.2,4,3,9,8,Yes,1,Active,Medium,High,Low
2502,2023-03-09,Basic,199,24.9,5,5,24,24,No,0,At Risk,Medium,High,High
2503,2023-12-20,Premium,699,20.2,3,5,1,42,Yes,1,Inactive,Medium,High,High
2504,2023-10-10,Basic,199,20.7,1,1,32,29,Yes,1,At Risk,Low,Medium,High
2505,2023-11-11,Basic,199,23.4,8,2,28,34,Yes,1,Inactive,High,Medium,High
2506,2023-06-09,Basic,199,21.2,4,0,14,56,No,0,Inactive,Medium,Low,High
2507,2023-06-15,Basic,199,24.8,0,3,10,7,No,0,Active,Low,High,High
2508,2023-03-04,Standard,399,14.2,4,0,15,10,No,0,Active,Medium,Low,Medium
2509,2023-10-16,Standard,399,11.1,0,3,6,14,Yes,1,Active,Low,High,Medium
2510,2024-10-08,Premium,699,8.9,4,1,7,52,No,0,Inactive,Medium,Medium,Medium
2511,2023-01-18,Premium,699,5.9,4,0,1,15,Yes,1,At Risk,Medium,Low,Medium
2512,2024-10-17,Premium,699,22.7,6,3,24,36,No,0,Inactive,High,High,High
2513,2024-08-27,Standard,399,10.9,4,4,24,4,Yes,1,Active,Medium,High,Medium
2514,2024-05-06,Premium,699,9.6,6,1,23,60,Yes,1,Inactive,High,Medium,Medium
2515,2023-02-15,Basic,199,21.0,4,3,9,27,Yes,1,At Risk,Medium,High,High
2516,2024-02-27,Premium,699,19.3,8,0,4,2,Yes,1,Active,High,Low,High
2517,2024-05-15,Premium,699,3.0,6,2,15,48,Yes,1,Inactive,High,Medium,Low
2518,2024-11-17,Basic,199,13.1,8,0,28,33,Yes,1,Inactive,High,Low,Medium
2519,2024-12-22,Standard,399,3.1,0,5,29,6,No,0,Active,Low,High,Low
2520,2023-09-10,Basic,199,2.6,8,0,30,26,Yes,1,At Risk,High,Low,Low
2521,2023-10-22,Basic,199,18.0,5,0,30,3,No,0,Active,Medium,Low,High
2522,2023-06-29,Standard,399,23.9,7,2,34,12,No,0,Active,High,Medium,High
2523,2024-06-24,Basic,199,1.1,6,1,13,22,Yes,1,At Risk,High,Medium,Low
2524,2023-07-29,Premium,699,11.4,6,4,23,16,Yes,1,At Risk,High,High,Medium
2525,2023-07-25,Basic,199,0.6,3,5,36,51,No,0,Inactive,Medium,High,Low
2526,2024-02-08,Premium,699,4.3,7,2,26,53,Yes,1,Inactive,High,Medium,Low
2527,2024-12-17,Standard,399,2.4,1,4,10,15,No,0,At Risk,Low,High,Low
2528,2023-11-15,Standard,399,1.3,4,3,2,26,Yes,1,At Risk,Medium,High,Low
2529,2024-11-13,Standard,399,19.0,1,0,2,28,No,0,At Risk,Low,Low,High
2530,2024-08-22,Standard,399,22.9,0,0,8,47,No,0,Inactive,Low,Low,High
2531,2024-12-17,Basic,199,19.3,8,0,35,52,No,0,Inactive,High,Low,High
2532,2023-03-09,Premium,699,14.6,5,1,18,42,No,0,Inactive,Medium,Medium,Medium
2533,2024-10-24,Standard,399,1.5,8,0,12,51,Yes,1,Inactive,High,Low,Low
2534,2024-10-16,Premium,699,23.3,6,4,32,33,No,0,Inactive,High,High,High
2535,2024-01-27,Basic,199,5.4,7,5,5,7,No,0,Active,High,High,Medium
2536,2023-04-12,Premium,699,18.9,1,3,36,58,Yes,1,Inactive,Low,High,High
2537,2023-09-12,Basic,199,12.4,0,3,14,30,Yes,1,At Risk,Low,High,Medium
2538,2024-06-11,Basic,199,19.2,6,1,12,13,No,0,Active,High,Medium,High
2539,2023-03-10,Premium,699,14.8,1,4,19,28,No,0,At Risk,Low,High,Medium
2540,2024-04-23,Premium,699,4.5,6,5,17,8,Yes,1,Active,High,High,Low
2541,2023-02-26,Basic,199,11.8,8,1,33,6,Yes,1,Active,High,Medium,Medium
2542,2024-07-12,Basic,199,16.0,4,0,2,54,No,0,Inactive,Medium,Low,High
2543,2024-08-21,Basic,199,9.5,8,4,16,32,No,0,Inactive,High,High,Medium
2544,2024-07-04,Standard,399,22.5,1,3,10,1,No,0,Active,Low,High,High
2545,2023-03-14,Premium,699,23.2,8,0,19,52,No,0,Inactive,High,Low,High
2546,2023-05-04,Premium,699,22.4,4,4,26,8,Yes,1,Active,Medium,High,High
2547,2024-01-18,Standard,399,13.3,3,4,23,28,No,0,At Risk,Medium,High,Medium
2548,2024-03-04,Standard,399,13.7,0,0,1,16,No,0,At Risk,Low,Low,Medium
2549,2024-07-30,Standard,399,12.1,1,1,21,53,Yes,1,Inactive,Low,Medium,Medium
2550,2023-06-11,Basic,199,15.1,1,5,20,42,Yes,1,Inactive,Low,High,High
2551,2024-07-27,Premium,699,17.0,4,1,32,38,No,0,Inactive,Medium,Medium,High
2552,2024-05-03,Premium,699,11.9,6,4,10,60,No,0,Inactive,High,High,Medium
2553,2023-04-01,Premium,699,7.0,5,1,4,45,Yes,1,Inactive,Medium,Medium,Medium
2554,2024-10-19,Premium,699,3.3,6,0,28,31,No,0,Inactive,High,Low,Low
2555,2024-01-22,Basic,199,12.4,8,4,12,14,Yes,1,Active,High,High,Medium
2556,2024-11-05,Standard,399,19.6,7,4,7,51,No,0,Inactive,High,High,High
2557,2024-10-17,Premium,699,5.0,0,4,26,59,Yes,1,Inactive,Low,High,Low
2558,2024-03-15,Standard,399,9.9,3,5,25,16,No,0,At Risk,Medium,High,Medium
2559,2023-06-06,Basic,199,11.6,4,1,18,4,No,0,Active,Medium,Medium,Medium
2560,2023-09-06,Premium,699,3.0,2,1,22,59,Yes,1,Inactive,Low,Medium,Low
2561,2024-08-10,Premium,699,7.2,8,1,27,0,No,0,Active,High,Medium,Medium
2562,2023-02-12,Basic,199,13.6,8,5,18,32,Yes,1,Inactive,High,High,Medium
2563,2024-06-23,Standard,399,24.6,6,3,9,9,No,0,Active,High,High,High
2564,2023-04-26,Standard,399,10.9,1,0,5,19,Yes,1,At Risk,Low,Low,Medium
2565,2023-08-27,Premium,699,9.3,2,1,16,45,No,0,Inactive,Low,Medium,Medium
2566,2023-02-14,Basic,199,18.1,0,2,31,11,No,0,Active,Low,Medium,High
2567,2024-12-18,Standard,399,14.1,1,3,21,21,No,0,At Risk,Low,High,Medium
2568,2023-05-08,Basic,199,9.3,4,2,11,31,Yes,1,Inactive,Medium,Medium,Medium
2569,2023-01-29,Premium,699,11.0,0,1,7,44,Yes,1,Inactive,Low,Medium,Medium
2570,2023-03-08,Premium,699,10.4,1,3,27,48,No,0,Inactive,Low,High,Medium
2571,2023-02-12,Premium,699,17.7,8,4,9,48,Yes,1,Inactive,High,High,High
2572,2023-05-29,Premium,699,23.9,0,3,35,29,No,0,At Risk,Low,High,High
2573,2023-04-18,Basic,199,2.5,4,3,18,33,Yes,1,Inactive,Medium,High,Low
2574,2024-07-13,Basic,199,15.8,6,5,21,24,No,0,At Risk,High,High,High
2575,2024-09-25,Standard,399,15.6,3,5,35,37,Yes,1,Inactive,Medium,High,High
2576,2023-04-03,Premium,699,8.1,8,3,29,36,Yes,1,Inactive,High,High,Medium
2577,2024-09-20,Standard,399,14.9,5,5,22,3,Yes,1,Active,Medium,High,Medium
2578,2024-01-26,Basic,199,1.9,7,2,12,15,Yes,1,At Risk,High,Medium,Low
2579,2023-03-05,Premium,699,9.1,1,3,3,5,No,0,Active,Low,High,Medium
2580,2023-09-12,Basic,199,18.9,8,3,35,13,Yes,1,Active,High,High,High
2581,2024-01-24,Standard,399,3.0,4,2,9,23,Yes,1,At Risk,Medium,Medium,Low
2582,2024-08-17,Standard,399,1.7,4,1,1,19,No,0,At Risk,Medium,Medium,Low
2583,2024-07-24,Standard,399,1.7,6,3,12,43,Yes,1,Inactive,High,High,Low
2584,2023-09-26,Premium,699,11.1,6,0,28,20,No,0,At Risk,High,Low,Medium
2585,2024-05-16,Basic,199,20.6,4,2,1,27,No,0,At Risk,Medium,Medium,High
2586,2023-11-12,Standard,399,13.7,0,4,22,28,No,0,At Risk,Low,High,Medium
2587,2023-09-06,Standard,399,5.2,8,4,15,1,Yes,1,Active,High,High,Medium
2588,2024-03-04,Standard,399,20.1,6,1,17,54,No,0,Inactive,High,Medium,High
2589,2023-12-22,Standard,399,1.8,6,5,19,21,Yes,1,At Risk,High,High,Low
2590,2023-06-29,Basic,199,0.7,6,1,4,54,Yes,1,Inactive,High,Medium,Low
2591,2024-11-03,Basic,199,4.9,7,3,19,56,Yes,1,Inactive,High,High,Low
2592,2023-04-17,Standard,399,10.3,5,4,20,4,Yes,1,Active,Medium,High,Medium
2593,2024-05-30,Basic,199,7.4,1,0,12,23,No,0,At Risk,Low,Low,Medium
2594,2024-07-03,Standard,399,20.0,6,0,35,0,No,0,Active,High,Low,High
2595,2024-07-26,Basic,199,12.1,8,3,7,30,Yes,1,At Risk,High,High,Medium
2596,2024-01-02,Basic,199,21.9,2,4,13,38,No,0,Inactive,Low,High,High
2597,2024-02-23,Standard,399,23.3,4,3,1,8,No,0,Active,Medium,High,High
2598,2023-06-18,Standard,399,16.1,6,0,11,9,No,0,Active,High,Low,High
2599,2023-12-17,Basic,199,13.5,3,5,14,48,No,0,Inactive,Medium,High,Medium
2600,2023-12-25,Basic,199,9.0,6,4,28,3,Yes,1,Active,High,High,Medium
2601,2023-05-07,Premium,699,9.5,4,4,11,11,Yes,1,Active,Medium,High,Medium
2602,2024-01-06,Premium,699,17.5,3,4,36,20,No,0,At Risk,Medium,High,High
2603,2023-10-20,Standard,399,1.3,6,2,4,19,Yes,1,At Risk,High,Medium,Low
2604,2023-04-25,Premium,699,8.8,2,1,30,54,No,0,Inactive,Low,Medium,Medium
2605,2024-05-18,Basic,199,4.3,7,2,13,49,Yes,1,Inactive,High,Medium,Low
2606,2024-10-22,Premium,699,11.5,6,1,6,15,No,0,At Risk,High,Medium,Medium
2607,2024-07-05,Premium,699,12.5,0,1,11,55,No,0,Inactive,Low,Medium,Medium
2608,2024-07-09,Standard,399,20.6,7,2,11,45,Yes,1,Inactive,High,Medium,High
2609,2023-12-03,Basic,199,15.4,6,1,5,52,Yes,1,Inactive,High,Medium,High
2610,2023-05-29,Premium,699,1.3,3,2,13,46,Yes,1,Inactive,Medium,Medium,Low
2611,2024-12-17,Standard,399,8.6,3,2,15,0,Yes,1,Active,Medium,Medium,Medium
2612,2024-06-10,Premium,699,13.1,6,3,7,30,Yes,1,At Risk,High,High,Medium
2613,2024-11-17,Basic,199,9.0,2,2,28,16,Yes,1,At Risk,Low,Medium,Medium
2614,2024-01-06,Standard,399,6.9,0,4,17,13,No,0,Active,Low,High,Medium
2615,2023-04-20,Premium,699,12.1,3,3,5,45,No,0,Inactive,Medium,High,Medium
2616,2024-05-29,Basic,199,6.4,1,1,21,34,No,0,Inactive,Low,Medium,Medium
2617,2024-08-23,Premium,699,21.9,6,4,17,36,Yes,1,Inactive,High,High,High
2618,2024-12-20,Premium,699,19.5,0,2,33,20,No,0,At Risk,Low,Medium,High
2619,2023-08-27,Basic,199,3.1,7,5,31,8,Yes,1,Active,High,High,Low
2620,2023-06-29,Basic,199,21.6,8,5,6,24,Yes,1,At Risk,High,High,High
2621,2023-06-16,Standard,399,22.7,8,5,9,14,No,0,Active,High,High,High
2622,2024-11-06,Premium,699,6.3,1,1,16,7,No,0,Active,Low,Medium,Medium
2623,2024-06-13,Premium,699,1.2,2,4,32,13,No,0,Active,Low,High,Low
2624,2023-02-15,Premium,699,17.9,8,1,4,10,Yes,1,Active,High,Medium,High
2625,2024-06-18,Basic,199,5.0,2,0,1,1,Yes,1,Active,Low,Low,Low
2626,2024-10-08,Standard,399,11.1,1,0,30,58,Yes,1,Inactive,Low,Low,Medium
2627,2024-07-14,Premium,699,23.0,7,5,36,24,Yes,1,At Risk,High,High,High
2628,2023-08-29,Basic,199,5.1,6,0,19,18,Yes,1,At Risk,High,Low,Medium
2629,2024-06-06,Premium,699,23.2,3,5,19,60,Yes,1,Inactive,Medium,High,High
2630,2023-11-13,Basic,199,7.3,8,5,31,8,Yes,1,Active,High,High,Medium
2631,2023-01-18,Standard,399,20.9,1,0,21,0,No,0,Active,Low,Low,High
2632,2023-12-04,Standard,399,22.9,0,2,26,52,No,0,Inactive,Low,Medium,High
2633,2023-02-17,Premium,699,11.2,1,2,25,1,No,0,Active,Low,Medium,Medium
2634,2023-01-14,Standard,399,24.3,6,3,28,17,Yes,1,At Risk,High,High,High
2635,2023-08-19,Premium,699,22.9,4,0,26,45,Yes,1,Inactive,Medium,Low,High
2636,2024-08-28,Standard,399,20.3,8,2,1,6,Yes,1,Active,High,Medium,High
2637,2023-07-19,Standard,399,1.5,0,2,31,49,Yes,1,Inactive,Low,Medium,Low
2638,2024-08-04,Standard,399,13.9,4,4,27,9,Yes,1,Active,Medium,High,Medium
2639,2024-03-19,Premium,699,4.4,7,0,26,33,Yes,1,Inactive,High,Low,Low
2640,2024-11-07,Premium,699,13.2,1,3,36,33,No,0,Inactive,Low,High,Medium
2641,2024-08-28,Premium,699,19.6,1,2,32,1,No,0,Active,Low,Medium,High
2642,2023-01-24,Standard,399,9.4,1,4,12,29,No,0,At Risk,Low,High,Medium
2643,2024-01-03,Premium,699,3.6,1,1,16,27,No,0,At Risk,Low,Medium,Low
2644,2023-03-22,Standard,399,14.6,2,3,34,0,Yes,1,Active,Low,High,Medium
2645,2024-04-17,Premium,699,19.1,5,1,1,60,Yes,1,Inactive,Medium,Medium,High
2646,2024-12-24,Standard,399,13.0,1,3,22,31,Yes,1,Inactive,Low,High,Medium
2647,2023-04-09,Basic,199,12.5,6,4,9,11,No,0,Active,High,High,Medium
2648,2023-05-22,Premium,699,4.0,1,4,36,45,Yes,1,Inactive,Low,High,Low
2649,2024-06-08,Standard,399,4.8,2,4,18,60,Yes,1,Inactive,Low,High,Low
2650,2023-05-16,Premium,699,11.5,4,5,5,46,Yes,1,Inactive,Medium,High,Medium
2651,2023-02-16,Basic,199,9.0,4,2,36,31,No,0,Inactive,Medium,Medium,Medium
2652,2023-05-10,Standard,399,19.6,2,0,28,54,No,0,Inactive,Low,Low,High
2653,2024-02-13,Standard,399,20.8,0,5,32,3,Yes,1,Active,Low,High,High
2654,2023-05-20,Basic,199,10.5,0,3,22,10,Yes,1,Active,Low,High,Medium
2655,2023-12-02,Standard,399,24.8,8,1,31,58,No,0,Inactive,High,Medium,High
2656,2024-06-13,Premium,699,0.6,1,3,18,33,Yes,1,Inactive,Low,High,Low
2657,2024-03-05,Basic,199,17.4,7,1,11,5,Yes,1,Active,High,Medium,High
2658,2023-03-02,Basic,199,23.6,8,2,25,0,Yes,1,Active,High,Medium,High
2659,2023-01-02,Standard,399,16.2,0,0,36,7,No,0,Active,Low,Low,High
2660,2024-03-13,Premium,699,21.2,1,5,12,5,Yes,1,Active,Low,High,High
2661,2023-05-20,Basic,199,18.7,3,3,3,3,No,0,Active,Medium,High,High
2662,2023-01-16,Basic,199,1.3,1,3,3,37,Yes,1,Inactive,Low,High,Low
2663,2024-07-29,Basic,199,6.8,1,4,31,36,No,0,Inactive,Low,High,Medium
2664,2024-06-18,Premium,699,17.6,3,5,21,9,No,0,Active,Medium,High,High
2665,2023-09-21,Standard,399,15.0,3,3,27,22,Yes,1,At Risk,Medium,High,Medium
2666,2024-06-11,Standard,399,19.3,6,5,31,5,No,0,Active,High,High,High
2667,2023-03-14,Basic,199,5.5,4,4,31,5,Yes,1,Active,Medium,High,Medium
2668,2024-09-17,Basic,199,8.6,2,2,17,49,Yes,1,Inactive,Low,Medium,Medium
2669,2024-01-04,Standard,399,17.3,1,3,15,57,Yes,1,Inactive,Low,High,High
2670,2024-03-06,Standard,399,13.3,3,2,17,55,No,0,Inactive,Medium,Medium,Medium
2671,2024-03-15,Premium,699,10.4,4,4,4,27,Yes,1,At Risk,Medium,High,Medium
2672,2024-07-08,Standard,399,14.9,3,5,13,16,No,0,At Risk,Medium,High,Medium
2673,2024-10-07,Premium,699,13.9,2,2,13,51,Yes,1,Inactive,Low,Medium,Medium
2674,2024-04-01,Standard,399,22.9,8,0,26,21,Yes,1,At Risk,High,Low,High
2675,2023-12-27,Standard,399,17.8,6,2,18,28,Yes,1,At Risk,High,Medium,High
2676,2023-01-10,Basic,199,24.0,2,1,24,36,Yes,1,Inactive,Low,Medium,High
2677,2024-10-06,Premium,699,13.8,5,2,3,6,Yes,1,Active,Medium,Medium,Medium
2678,2023-04-13,Premium,699,18.4,1,1,20,6,No,0,Active,Low,Medium,High
2679,2023-12-03,Standard,399,23.6,1,4,33,43,Yes,1,Inactive,Low,High,High
2680,2024-10-11,Standard,399,17.2,0,5,29,44,Yes,1,Inactive,Low,High,High
2681,2023-10-02,Basic,199,18.1,5,1,26,20,No,0,At Risk,Medium,Medium,High
2682,2024-03-24,Premium,699,17.2,0,0,6,42,Yes,1,Inactive,Low,Low,High
2683,2024-12-17,Standard,399,21.9,0,0,23,10,No,0,Active,Low,Low,High
2684,2023-07-07,Basic,199,8.3,5,1,6,55,No,0,Inactive,Medium,Medium,Medium
2685,2024-05-19,Standard,399,11.3,5,0,17,28,Yes,1,At Risk,Medium,Low,Medium
2686,2023-12-29,Basic,199,17.8,2,3,29,38,Yes,1,Inactive,Low,High,High
2687,2023-02-19,Premium,699,16.3,3,5,24,48,No,0,Inactive,Medium,High,High
2688,2023-07-28,Basic,199,7.6,3,2,26,49,No,0,Inactive,Medium,Medium,Medium
2689,2023-08-08,Premium,699,0.6,5,1,8,60,Yes,1,Inactive,Medium,Medium,Low
2690,2024-10-03,Standard,399,12.9,4,0,3,4,No,0,Active,Medium,Low,Medium
2691,2024-07-12,Premium,699,23.9,5,4,7,39,No,0,Inactive,Medium,High,High
2692,2023-05-31,Standard,399,19.1,3,2,23,43,Yes,1,Inactive,Medium,Medium,High
2693,2024-08-06,Basic,199,10.0,0,0,24,26,No,0,At Risk,Low,Low,Medium
2694,2024-07-14,Premium,699,16.3,6,4,1,27,No,0,At Risk,High,High,High
2695,2024-12-13,Basic,199,13.9,7,3,5,16,Yes,1,At Risk,High,High,Medium
2696,2024-11-09,Basic,199,12.8,2,5,31,56,No,0,Inactive,Low,High,Medium
2697,2024-05-17,Basic,199,8.0,5,1,19,1,Yes,1,Active,Medium,Medium,Medium
2698,2023-06-14,Standard,399,19.1,2,2,25,20,Yes,1,At Risk,Low,Medium,High
2699,2023-11-17,Premium,699,20.8,1,3,23,13,No,0,Active,Low,High,High
2700,2023-09-18,Standard,399,22.5,2,2,9,6,No,0,Active,Low,Medium,High
2701,2023-12-05,Basic,199,15.9,2,1,4,50,Yes,1,Inactive,Low,Medium,High
2702,2024-03-07,Basic,199,0.9,0,4,5,2,No,0,Active,Low,High,Low
2703,2024-07-23,Premium,699,9.2,0,5,3,48,No,0,Inactive,Low,High,Medium
2704,2023-04-01,Standard,399,6.7,0,1,33,56,No,0,Inactive,Low,Medium,Medium
2705,2024-11-25,Standard,399,11.4,2,4,26,59,Yes,1,Inactive,Low,High,Medium
2706,2024-08-02,Standard,399,8.7,8,4,30,28,Yes,1,At Risk,High,High,Medium
2707,2023-08-25,Basic,199,4.7,6,2,6,10,Yes,1,Active,High,Medium,Low
2708,2024-04-13,Basic,199,16.9,2,0,27,56,No,0,Inactive,Low,Low,High
2709,2023-01-26,Standard,399,13.3,1,2,23,29,No,0,At Risk,Low,Medium,Medium
2710,2023-06-15,Premium,699,0.5,7,0,9,5,No,0,Active,High,Low,Low
2711,2023-04-12,Basic,199,0.6,3,3,36,44,No,0,Inactive,Medium,High,Low
2712,2024-05-15,Premium,699,2.2,8,0,11,33,Yes,1,Inactive,High,Low,Low
2713,2024-05-30,Premium,699,17.3,1,3,1,6,No,0,Active,Low,High,High
2714,2024-08-25,Standard,399,13.6,5,4,14,35,Yes,1,Inactive,Medium,High,Medium
2715,2024-01-26,Standard,399,17.4,7,1,30,45,No,0,Inactive,High,Medium,High
2716,2024-07-01,Premium,699,1.6,0,2,34,58,Yes,1,Inactive,Low,Medium,Low
2717,2024-08-18,Premium,699,2.1,6,4,14,60,Yes,1,Inactive,High,High,Low
2718,2023-02-24,Standard,399,20.2,4,2,12,56,Yes,1,Inactive,Medium,Medium,High
2719,2023-06-16,Premium,699,24.9,2,1,7,46,No,0,Inactive,Low,Medium,High
2720,2024-10-02,Basic,199,4.9,3,4,4,18,Yes,1,At Risk,Medium,High,Low
2721,2023-10-13,Basic,199,16.7,2,0,9,16,Yes,1,At Risk,Low,Low,High
2722,2023-04-23,Standard,399,16.5,2,5,18,55,Yes,1,Inactive,Low,High,High
2723,2024-12-18,Basic,199,24.4,5,4,27,38,Yes,1,Inactive,Medium,High,High
2724,2023-02-21,Basic,199,18.5,0,1,9,2,No,0,Active,Low,Medium,High
2725,2024-01-03,Standard,399,5.9,2,1,10,45,No,0,Inactive,Low,Medium,Medium
2726,2023-05-14,Basic,199,6.5,3,0,7,57,No,0,Inactive,Medium,Low,Medium
2727,2023-01-03,Premium,699,10.7,0,3,6,16,No,0,At Risk,Low,High,Medium
